airport_1,airport_2,nsmiles
LAX,BWI,2329
SWF,SAV,757
LAX,ISP,2510
ABQ,DCA,1670
SAN,IAD,2295
CLE,MCO,895
RDU,SJC,2400
EFD,MSY,305
EWR,OKC,1381
HOU,LGB,1397
CLE,MKE,361
CLE,MSP,657
BUR,IAD,2329
MHT,ROC,343
MDW,SFO,1855
PHL,PIE,928
MHT,BNA,943
ATL,ONT,1946
RSW,HPN,1120
IAH,MSP,1057
CAK,PBI,1020
AUS,MDW,978
DFW,OKC,181
DFW,SDF,733
BUR,BWI,2329
JAN,ONT,1642
MDW,RSW,1120
TPA,IAD,842
JFK,BWI,265
SWF,OAK,2619
SNA,STL,1593
CLE,MCO,895
LAX,TUL,1283
AVL,HPN,633
OAK,SEA,696
BDL,MIA,1194
ORD,RDU,647
ORD,TUL,587
GSO,NYC,493
SNA,TPA,2158
BNA,JFK,803
IAH,JFK,1465
ORF,DCA,159
ORD,TUL,585
AUS,TPA,928
CHS,HPN,678
RSW,LGA,1120
JAX,JFK,870
CVG,LGB,1900
DTW,PIT,201
DAL,JAX,919
MHT,CAK,563
LAS,PHX,276
LGA,DCA,251
PVD,MSY,1371
DAY,MIA,998
EUG,ONT,776
TPA,WAS,842
ROC,DCA,296
ORD,HPN,773
PVD,SAN,2588
DFW,LAX,1246
CAE,SWF,648
LGA,TPA,1055
CLE,IAD,314
SNA,BNA,1797
DAL,MEM,432
DFW,ICT,328
CLE,SEA,2055
OKC,IAD,1180
MIA,IAD,946
BOS,BUF,396
DTW,MKE,238
CHI,HPN,773
CVG,LGA,626
DAL,LGA,1428
ORD,HPN,773
ONT,DCA,2329
SEA,WAS,2335
IND,DCA,515
CAK,SNA,2073
HPN,SAN,2481
BOS,ROC,343
ORD,LAS,1521
MHT,SAT,1764
DTW,PIE,987
DTW,TPA,983
ORD,MCI,407
BHM,DAL,597
BHM,MIA,661
ELP,IAH,677
CMH,SWF,519
HOU,ISP,1465
HOU,ONT,1397
ORD,FLL,1197
DAL,HOU,252
MHT,DAY,709
BUR,OKC,1187
CLE,LGA,458
BUR,MSP,1535
MSY,EWR,1218
MDW,CAK,343
DTW,PHX,1671
LGA,SAT,1624
SWF,IAD,265
ISP,TUL,1271
DAL,JAX,919
PVD,SLC,2105
SAT,SFO,1482
LAX,PDX,859
JAX,SWF,870
ORD,MEM,491
ABQ,BWI,1670
EWR,OMA,1188
MSY,SFO,1911
AUS,LGB,1242
BTR,DFW,383
MHT,SRQ,1240
MCI,DCA,966
EFD,PHX,1028
BHM,IAH,570
LAS,LAX,236
LIT,JFK,1125
HPN,BWI,265
EFD,LIT,393
DFW,JAN,408
SAN,BWI,2295
ONT,PHX,370
HOU,ORF,1209
LGA,PHF,337
ALB,BUR,2468
MDW,SAV,773
ATL,CLE,554
ONT,PDX,859
HOU,JAX,817
ORD,LAS,1521
MDW,MIA,1197
ATL,MIA,594
DAL,DSM,624
JAX,SJC,2366
LAS,FLL,2174
ISP,SFO,2619
HOU,PHL,1335
ABQ,IAH,767
MHT,SAV,917
CAK,BUR,2073
DAL,SFO,1476
SWF,TPA,1048
MCI,SWF,1148
DTW,OAK,2079
HOU,MSY,305
HOU,IAD,1246
HOU,SNA,1397
DSM,ISP,1071
RSW,SJC,2481
LAS,SFO,414
EWR,OAK,2619
MIA,SJC,2585
BHM,LGA,902
BOS,PHL,290
BDL,PHX,2213
ISP,TPA,1048
PHL,TPA,920
MCI,BNA,491
DFW,SDF,733
BOI,SFO,523
LGA,PIE,1048
DAL,LGB,1246
LAX,LGA,2510
MCO,OAK,2445
PNS,BWI,846
LGB,ROC,2272
SAT,IAD,1407
LAS,MIA,2175
AUS,LGB,1242
MSP,WAS,936
MDW,RIC,642
SEA,TPA,2520
DAL,ORF,1213
BUR,PDX,859
CVG,JFK,626
OMA,SFO,1433
PVD,MDW,867
LGB,MIA,2342
MDW,CLE,343
CAK,MCI,711
DAL,LAX,1246
EFD,SDF,803
LIT,LAX,1494
IND,JFK,700
MHT,MCO,1142
SNA,DCA,2329
MCI,JFK,1148
MHT,BWI,418
DEN,EFD,889
SNA,SAT,1211
SNA,PDX,859
ISP,PHX,2189
HOU,PBI,956
DAL,TUS,824
JAX,BWI,663
SDF,FLL,911
BUR,SWF,2510
GSO,IAD,278
JFK,SEA,2448
JFK,TUS,2173
MDW,SAT,1041
LGA,RDU,463
MKE,SWF,777
BOS,SLC,2105
ONT,IAD,2329
SWF,RNO,2443
ORD,IAH,945
CAE,HPN,647
CAK,DAL,1023
DAL,ISP,1428
CHI,DTW,248
ORD,IND,177
ORD,SYR,607
PVD,OMA,1282
DAL,MSY,448
RSW,BWI,919
ATL,CHI,606
DFW,ISP,1428
FLL,SAN,2268
LAS,OAK,414
DFW,LGB,1246
SNA,MFR,659
IAH,MCO,853
PHF,IAD,159
MDW,MYR,753
DAL,SJC,1476
HOU,LAS,1243
RSW,LGA,1120
MKE,SFO,1845
DAL,IND,761
MSP,BWI,936
CLE,RSW,1025
BUR,EWR,2510
ONT,SAT,1211
MKE,SJC,1845
FLL,BNA,806
SNA,MEM,1619
PVD,CAK,563
GRR,LGB,1874
FLL,SFO,2585
BOS,SJC,2704
HRL,EFD,295
EFD,TUL,456
GSP,ISP,643
LAX,IAD,2329
CLT,ORD,599
CAK,SLC,1591
ABQ,OAK,896
PVD,SMF,2636
STL,PIE,869
MDW,GSO,590
BOS,LAX,2611
HOU,TPA,787
DAL,LIT,304
MKE,SJC,1845
PHL,TPA,928
FLL,PIT,1013
MKE,SFO,1845
MSN,ISP,850
FLL,STL,1068
JFK,SYR,223
ONT,MSY,1671
MKE,ISP,777
PVD,DAL,1562
HOU,LAX,1397
BOS,SAN,2588
PVD,SNA,2611
BHM,FLL,661
IAH,PDX,1850
SNA,SJC,372
MDW,ROC,528
MHT,SEA,2496
LGB,MSP,1536
LAX,SWF,2510
MDW,DTW,235
GRR,FLL,1215
SWF,ROC,285
SLC,IAD,1864
BHM,SNA,1815
ACY,MIA,998
DFW,TSS,1428
DFW,LGA,1428
BDL,OAK,2625
HOU,SNA,1397
EWR,SJC,2619
PVD,JAX,1028
MLB,ISP,995
BOS,SJC,2704
ORD,MSP,349
EYW,JFK,1249
AUS,FLL,1105
JFK,IAD,265
ISP,ORF,337
BDL,IAD,326
ONT,TPA,2158
SJC,WAS,2457
BOS,LAX,2611
FLL,JFK,1139
CMH,MIA,990
BUR,DCA,2329
ATL,FLL,595
PIT,DCA,210
MDW,BWI,622
SNA,MKE,1756
SNA,ISP,2510
HOU,ONT,1390
DFW,IAD,1217
PHF,SAN,2330
HPN,SJC,2619
MDW,SAT,1041
ONT,SDF,1842
SWF,TUS,2173
DAL,RSW,1017
LGA,PHX,2189
PVD,HOU,1609
CHS,HPN,678
MDW,SNA,1751
SNA,BNA,1797
PVD,SLC,2105
SLC,SFO,599
IAH,PHF,1209
DAL,MAF,319
LAX,SJC,372
EFD,BNA,670
CLE,FLL,1080
LAX,MCO,2218
SNA,FLL,2342
BOS,DFW,1562
DFW,TPA,929
SNA,MSP,1536
PDX,SMF,479
DTW,ORF,529
SNA,SEA,978
SEA,BWI,2335
JFK,RDU,463
LGA,SAV,757
MYR,JFK,601
IAH,ISP,1465
EWR,TUL,1271
IAH,ISP,1465
ISP,SYR,222
DTW,MSP,528
ABQ,MHT,1974
ONT,MEM,1619
DEN,EWR,1659
JAX,IAD,663
HOU,MFE,316
CAK,MCO,895
ISP,ORF,337
LAX,STL,1592
SNA,DCA,2329
MDW,MSP,349
LAS,SFO,414
DTW,STL,440
ORD,JAX,865
RSW,LGA,1120
BUR,OMA,1330
ONT,SWF,2510
SNA,IAD,2329
DFW,FLL,1121
CVG,ONT,1900
HPN,TUS,2173
BHM,SWF,902
MKE,SFO,1845
MDW,MSP,349
PVD,MEM,1139
MDW,SNA,1751
CVG,MIA,948
MHT,MCI,1256
MIA,SLC,2088
CLE,EWR,458
CLE,SNA,2073
SJC,SEA,696
IAH,PIT,1131
ATL,OAK,2139
CMH,WAS,336
SWF,PBI,1077
CLT,ISP,575
CMH,LAX,1996
SWF,OKC,1381
PVD,MLB,1145
LAX,ORF,2371
MSY,SFO,1911
EUG,ONT,776
DFW,PHL,1302
DAL,MIA,1121
BDL,BUR,2527
MSY,ISP,1218
LGA,SFO,2619
BUR,PBI,2330
SAT,DCA,1407
CAK,DFW,1023
PVD,BUR,2611
MDW,JFK,773
EWR,SYR,223
LGA,TUL,1271
CAK,FLL,1080
FLL,STL,1068
GSP,IAD,426
PDX,OAK,569
ROC,SFO,2361
LAX,JFK,2510
DAY,BUR,1925
ONT,PHF,2371
FLL,ROC,1204
COS,EFD,836
LAX,JFK,2510
CVG,OAK,2036
ORD,BUR,1751
XNA,LGA,1159
ACY,TPA,913
BUR,IAD,2329
HSV,BWI,640
SDF,HPN,699
IND,BWI,515
LGB,EWR,2510
MCI,RDU,904
MHT,BNA,943
RNO,SFO,192
BTV,IAD,442
MCI,SJC,1499
MDW,SAV,773
CHI,BNA,409
DFW,PIT,1068
MHT,PHX,2300
HPN,STL,928
OKC,BWI,1180
ONT,SDF,1842
SYR,IAD,298
FLL,MSP,1501
SYR,DCA,298
ORD,ELP,1237
MHT,RIC,487
SWF,SAN,2481
MHT,LAX,2611
HPN,RDU,463
PSP,SFO,421
DAL,ISP,1428
CMH,IAD,336
BOS,ISP,209
COS,ONT,833
DFW,IAD,1217
DTT,RNO,1911
MDW,PIE,1012
GSP,MCO,449
BUF,IAD,296
CLE,SJC,2187
JFK,SYR,222
LAS,JFK,2283
LAX,SEA,978
DAL,PIT,1068
MDW,TUL,585
DAY,JFK,590
DAL,RNO,1356
JFK,DCA,265
DTW,SWF,540
CLT,CLE,430
DFW,JFK,1428
BOS,OAK,2704
LGB,LGA,2510
BUF,ORD,473
CMH,HPN,519
MHT,MSY,1371
ISP,SJC,2619
GRR,BWI,528
ATL,CLE,554
RSW,LGA,1120
PHX,BWI,1998
SNA,IAD,2329
HPN,SAV,757
PHF,SAN,2330
ONT,RDU,2239
HOU,STL,687
IAH,OAK,1657
ORD,MEM,491
BHM,LGB,1815
MHT,IAH,1609
SWF,IAD,250
SWF,BWI,265
CAK,SNA,2073
ABQ,MHT,1974
HOU,SJC,1657
CHS,DCA,472
MSP,TPA,1306
LGB,PHX,370
EFD,SLC,1220
ORD,SWF,773
ATL,LGA,795
JAX,ORF,546
MDW,SMF,1790
EFD,SAT,199
ACY,DTW,497
CHI,LAS,1521
ISP,BWI,265
BUR,MCO,2217
ISP,RDU,463
HOU,MAF,449
BHM,ORD,584
BHM,ONT,1815
SDF,LGA,699
MKE,SFO,1845
EWR,MCO,989
PDX,SFO,569
LAX,RIC,2305
ONT,ISP,2510
PVD,MYR,756
NYC,PHX,2189
ONT,OAK,372
DTW,PHF,529
BUR,OKC,1187
DAY,LGB,1925
ASE,MDW,1020
CAK,BNA,448
DAL,RDU,1062
ELP,SNA,714
RIC,SFO,2449
MHT,MYR,757
SAV,DCA,549
PHX,SFO,651
EFD,SAT,199
PVD,ISP,209
DFW,RNO,1356
DAY,BWI,406
DTW,BNA,457
LAS,ISP,2283
ORD,TUL,585
STL,BWI,738
HOU,SNA,1397
SWF,SAV,757
AUS,SJC,1499
DAL,MAF,319
GSP,BWI,425
LGA,OKC,1381
HPN,SAT,1624
PDX,BWI,2358
DTW,BDL,548
ORD,MCI,405
LAX,MFR,659
DFW,SAN,1182
IAH,ONT,1397
SWF,SLC,2021
PVD,SEA,2496
MDW,LAS,1521
HPN,PWM,284
ATL,DCA,576
DTW,HOU,1093
DAL,SDF,733
LAX,SYR,2351
DAL,PHL,1302
PHX,TPA,1788
LGA,PIT,375
BOS,BUR,2611
EFD,SJC,1657
HPN,MCO,989
CMH,MIA,990
MSP,HPN,1057
MDW,DFW,802
ATL,FLL,594
CAK,SJC,2187
JFK,PHL,130
AUS,LAX,1242
LGA,OMA,1188
FLL,ISP,1139
IAH,SAN,1320
JAX,LGB,2153
PDX,DCA,2358
LAX,OAK,372
MIA,SFO,2585
SNA,PDX,859
BHM,HPN,902
DFW,DEN,651
LIT,BWI,912
TSS,SFO,2619
XNA,EWR,1187
MSY,DCA,998
MDW,DEN,895
HOU,BWI,1246
AUS,ONT,1242
BOI,DCA,2059
BNA,JFK,803
MSP,ORF,1045
EFD,JFK,1465
LAX,MIA,2342
DAL,EWR,1428
JAX,ISP,870
MHT,CAK,563
MDW,ORF,717
JFK,PIT,375
MDW,SJC,1855
SAT,OAK,1482
SWF,STL,928
SWF,PDX,2482
MCI,ISP,1148
DAL,MCI,461
DAL,RDU,1062
DTW,SFO,2079
ORF,SAN,2330
PDX,DCA,2358
CVG,TPA,773
EFD,PHL,1335
EWR,TUL,1271
SLC,SJC,599
MDW,DCA,621
LAX,MCO,2217
JFK,MCO,989
DAY,SNA,1925
BUR,OKC,1187
ALB,MIA,1225
CLT,MDW,599
PNS,DCA,846
JAX,DCA,663
JFK,PHF,337
SWF,BWI,265
ORD,MDT,594
AUS,EWR,1556
DCA,PBI,883
BOS,LAX,2611
MSP,BWI,936
JAN,DCA,888
MHT,OAK,2704
CLE,DAL,1023
SFO,SEA,696
TUS,IAD,1976
MYR,EWR,601
BOS,ONT,2611
EUG,SFO,471
CVG,LGB,1900
PHX,PDX,1028
BOS,IND,818
GRR,PIE,1044
PIT,SJC,2254
DCA,PBI,883
DAL,SJC,1476
CHS,DFW,987
LAX,PIE,2158
BUR,PIT,2136
ONT,ISP,2510
BHM,ORD,584
OKC,SFO,1384
EWR,PSP,2413
MSN,SWF,820
EWR,SAV,757
PVD,PIT,496
LIT,EWR,1125
MCI,SFO,1499
DAB,HPN,935
HPN,RNO,2443
BHM,DAL,597
DAL,DEN,651
HOU,MKE,1004
AUS,DCA,1342
BHM,SWF,902
BUF,LGB,2217
HOU,BUR,1390
HOU,SWF,1465
CLE,MIA,1080
ATL,DET,609
DAL,DCA,1217
LAX,MKE,1756
SNA,BWI,2329
IAH,PHF,1209
ATL,MDW,606
BOS,PIT,496
DAL,RNO,1356
LGA,BWI,251
SNA,SWF,2510
MIA,STL,1068
DFW,MFE,468
MDW,SMF,1790
ELP,SJC,993
AUS,JFK,1559
MHT,NYC,209
SLC,OAK,599
EWR,RDU,463
DAL,BDL,1471
DEN,TPA,1506
BUF,SWF,326
JAN,SNA,1642
GRR,EWR,657
SAN,IAD,2295
GRR,DCA,528
DAL,MEM,432
LGA,TPA,1047
CLE,SJC,2187
DAL,MCO,985
PVD,PIT,496
DTW,MYR,636
ALB,MIA,1225
ABQ,MCI,718
JAX,ORF,547
HOU,JAX,817
DAL,MIA,1121
CMH,SJC,2121
HOU,RNO,1553
AVL,SWF,633
LAX,SMF,404
SAV,DCA,549
ATL,CLE,554
MHT,ISP,209
CLT,FLL,650
MCO,BWI,787
LGA,PBI,1077
DFW,SJC,1476
BOS,HOU,1609
HOU,MSP,1057
TYS,JFK,684
COS,BUR,833
GRR,BUR,1874
PVD,SEA,2496
CAK,OAK,2187
BUF,JFK,326
RSW,HPN,1120
MDW,DAY,240
DFW,PIT,1068
SNA,RNO,415
AUS,EFD,160
SWF,PHL,130
SEA,BWI,2335
MSN,ISP,850
PVD,MIA,1284
BOS,BUF,395
JFK,PNS,1063
MSP,TPA,1307
CHI,SJC,1855
LGA,DCA,265
PVD,PIT,496
HOU,OMA,807
SMF,STL,1679
MDW,IAD,622
DFW,DAY,861
MHT,LAX,2611
ALB,LAX,2467
CHS,HPN,678
RNO,BWI,2286
ONT,MCO,2217
ONT,PDX,859
DFW,HRL,461
HPN,SAV,757
ORD,SRQ,1050
GSO,DCA,278
JFK,DCA,265
HOU,SEA,1900
EWR,BWI,265
MHT,DAL,1562
CAK,TPA,927
SNA,HPN,2510
ELP,WAS,1741
IND,LAX,1814
FLL,RDU,700
HOU,SAN,1312
LGA,SFO,2619
MCI,SNA,1368
GRR,ISP,656
ORD,SLC,1259
BLI,BUR,1071
BNA,TPA,612
ORD,SDF,286
COS,ONT,833
RNO,SJC,192
PNS,DCA,846
MIA,PDX,2700
BOS,PDX,2537
EUG,SNA,776
MHT,MSP,1124
ONT,OKC,1187
ELP,LAX,714
SLC,BWI,1864
MHT,STL,1046
JAX,DCA,663
DTW,LGB,1998
DEN,BUR,862
CHS,EWR,678
BTV,LGA,267
PHX,RNO,601
ORD,SJC,1855
CVG,EWR,626
MDW,SDF,286
EFD,OKC,423
DFW,DCA,1217
MLB,JFK,995
IAH,PHX,1020
HPN,SEA,2448
CVG,BWI,430
DAL,ONT,1246
CLE,IAD,314
DAL,BNA,631
MHT,FLL,1284
LGA,IAD,249
CLE,IND,269
LGB,MKE,1756
CLE,DAL,1023
EFD,TPA,787
LAX,BWI,2329
COS,LAX,833
BUR,OAK,372
LAS,IAD,2106
ATL,SNA,1946
IND,LGA,700
LGA,SFO,2619
MHT,EWR,209
DAL,GSP,862
CHS,ISP,678
OAK,SEA,696
ORD,JAX,865
BOS,PDX,2537
BNA,JFK,803
MDW,ORF,717
ORD,SNA,1751
PVD,MSY,1371
GRR,LAX,1874
MDW,TPA,1012
RSW,BUR,2238
IAH,BNA,670
SWF,ROC,285
AUS,JFK,1559
BUF,SFO,2309
CHI,CVG,264
LIT,BUR,1494
MDW,MCI,405
ONT,PBI,2330
ORD,JAX,864
ORD,LGB,1751
SLC,SJC,599
IND,LGB,1814
PVD,CMH,640
HOU,MFE,316
COS,DFW,603
BOS,EFD,1609
MCO,DCA,787
MHT,GSO,655
CMH,HOU,1001
SAN,OAK,447
DEN,SJC,967
SNA,OAK,372
IND,LGB,1814
SFO,BWI,2457
MIA,PDX,2700
CLE,LGA,458
SNA,SLC,590
IND,OAK,1944
BHM,ONT,1815
SWF,ROC,285
PHL,TPA,928
DAL,MEM,431
BHM,EWR,902
LAS,BUR,236
MCI,LGA,1148
ORD,TUS,1440
CLT,SNA,2125
DAY,BWI,406
HPN,OKC,1381
DEN,NYC,1659
LGB,TUL,1283
LGA,STL,928
MCO,DCA,787
COS,SNA,833
BUF,FLL,1185
SJC,TPA,2393
LIT,BWI,912
MHT,ORF,487
CMH,HOU,1001
MKE,BWI,641
DFW,IAH,247
RDU,TPA,587
HOU,TUL,453
DAL,RIC,1158
MSY,NYC,1218
MIA,BWI,946
COS,IAD,1504
LGB,EWR,2510
LAS,PIE,1984
ONT,SJC,372
LAX,OKC,1187
ALB,BWI,325
DFW,DEN,651
DAY,JFK,590
SJC,IAD,2457
LAS,SJC,414
IAH,LAS,1243
DAY,LAX,1925
LGA,PHX,2189
BDL,MIA,1194
CHS,SWF,678
IAH,FLL,965
CVG,SJC,2036
MDW,SAV,773
MHT,EWR,209
MDW,HOU,945
ISP,TPA,1048
DAL,MIA,1121
BDL,IAH,1519
RSW,LGA,1120
SFO,STL,1736
SJC,SEA,697
ORD,SFO,1855
EWR,PBI,1077
CVG,EWR,626
LGB,BNA,1797
LAX,PHF,2371
MDW,CVG,264
IAH,LAS,1243
IAH,IND,862
PVD,MKE,860
BHM,ISP,902
MCI,BWI,966
HOU,MIA,965
PHX,SJC,651
MSP,ISP,1057
HPN,OKC,1381
ORD,SAT,1042
DTW,HOU,1093
JAN,BWI,888
RSW,SWF,1120
ISP,OMA,1188
MDW,ORF,717
IAH,WAS,1246
SNA,SDF,1842
FLL,SJC,2585
DFW,RNO,1356
ISP,OAK,2619
BDL,IAH,1519
BUF,ORD,473
MIA,PHX,1972
BUR,SMF,404
MKE,OAK,1845
ORD,PIE,1014
LGB,SWF,2510
BOI,IAD,2059
SWF,BWI,265
PVD,CAK,563
ORF,MCO,662
HOU,MEM,484
ATL,ONT,1946
SDF,FLL,911
DAY,IAD,406
CAK,JAX,753
BWI,PBI,883
MCI,SAT,706
MIA,SFO,2585
ABQ,SNA,677
ORD,RNO,1680
OKC,DCA,1180
FLL,MSY,674
LGB,TUL,1283
LAX,SWF,2510
PVD,MIA,1284
ONT,TPA,2158
LGA,SAT,1624
CLE,LAS,1846
JAX,SNA,2153
JAX,OAK,2366
GRR,BUR,1874
AUS,HPN,1556
GRR,ONT,1874
SWF,TPA,1048
MDW,BWI,622
MIA,LGA,1139
DFW,LIT,304
MDW,PIT,412
CLT,EWR,575
TPA,PBI,174
DSM,LAX,1447
MIA,IAD,946
CHI,SEA,1733
LGB,PBI,2330
PVD,JFK,209
MCO,IAD,787
CHI,PDX,1751
MSP,ISP,1057
SDF,MIA,910
CMH,TPA,829
CLE,HOU,1107
BOI,SNA,688
MHT,ORD,867
CVG,TPA,773
CAE,LGA,647
DTT,SEA,1932
MIA,MSY,674
MDW,STL,258
HOU,BWI,1246
ROC,OAK,2361
BTR,DAL,383
MIA,BNA,806
MHT,LAS,2381
BOS,RIC,487
SAN,DCA,2295
ATL,BUR,1946
DTW,LGA,540
DAL,MAF,319
MDW,PHX,1445
DFW,BNA,631
LAS,OAK,414
DAL,MKE,853
MCI,SJC,1499
ORD,RIC,642
AUS,PHX,872
COS,LGB,833
LAX,MEM,1619
ELP,SFO,993
DTW,LGA,540
GRR,PHX,1574
BTV,EWR,267
MEM,EWR,1002
ACY,MIA,998
DAL,MKE,853
DTW,SEA,1938
MDW,CAK,344
FLL,TUL,1168
ONT,OKC,1187
TUS,IAD,1976
JFK,SYR,222
ALB,BWI,325
SFO,GEG,743
ALB,IAD,325
SYR,IAD,298
AUS,BUR,1242
CLT,MDW,599
GSO,LAX,2172
SNA,MFR,659
MEM,HPN,1002
LAX,JFK,2510
LAX,BNA,1797
SMF,DCA,2395
AVL,SWF,633
GSP,ISP,643
PVD,IAH,1609
DTW,DCA,408
MKE,TPA,1077
DFW,MEM,432
LGA,STL,928
ATL,SMF,2092
ATL,CLE,554
EWR,SJC,2619
DEN,IAH,889
ORD,DSM,306
RNO,DCA,2286
IAH,JAX,817
JAX,BWI,663
DFW,MSY,448
SAV,IAD,549
BUR,EWR,2510
ORD,DAL,802
IAH,PHX,1028
MDW,DEN,896
BOS,SMF,2636
LAX,HPN,2510
BHM,SWF,902
BOS,DTW,632
BHM,PVD,1052
MCI,LGB,1363
BOS,SLC,2105
BOS,DCA,418
CLE,HOU,1107
CLE,DTW,133
DAL,SFO,1476
PHL,SJC,2521
ORD,IAH,945
PVD,PDX,2537
CID,BWI,812
BDL,TPA,1111
BDL,JAX,935
LGB,RDU,2239
IAH,SEA,1894
FLL,SFO,2585
ONT,MFR,659
HOU,MSY,305
SNA,ORF,2371
ONT,BNA,1797
CLT,MIA,650
JAC,JFK,1894
BDL,SJC,2625
JAX,PHF,547
SNA,MIA,2342
DEN,WAS,1503
PVD,HOU,1609
MCI,DCA,966
PVD,STL,1046
IAH,LAS,1243
MCI,LGA,1148
PVD,MSP,1124
IAH,PHF,1209
TYS,EWR,684
LGA,PDX,2482
PVD,LGB,2611
BOI,SNA,688
BTV,LGA,267
EUG,SFO,471
CLE,SWF,458
AMA,HOU,538
ORD,ISP,773
PVD,IAD,418
MSP,MCO,1310
MHT,DTW,632
MSP,WAS,936
PVD,DCA,418
ONT,HPN,2510
IAH,MSY,305
DFW,JAX,919
MCO,SFO,2445
JAX,JFK,870
RSW,DCA,919
LGB,PDX,859
MCI,ISP,1148
CVG,MIA,948
CMH,IAH,1001
LGB,MCO,2217
FLL,SAT,1145
HOU,LBB,475
EYW,BWI,1050
DFW,RSW,1017
MEM,LGA,1002
MIA,PDX,2700
MCI,OAK,1499
CLT,ISP,575
PVD,MSP,1124
ISP,ORF,337
MKE,ISP,777
ELP,IAD,1741
LAX,SWF,2510
MDW,BNA,409
SJC,SEA,696
MHT,SAV,917
MSY,OAK,1911
JFK,TPA,1048
IND,SFO,1944
ATL,BWI,576
LIT,DCA,913
MHT,SNA,2611
MCO,WAS,787
BUR,FLL,2342
RNO,BWI,2286
MIA,LGA,1139
BUR,MSN,1687
HOU,MIA,965
FLL,DCA,946
BDL,DCA,326
ABQ,WAS,1670
BOS,MYR,757
RSW,LGA,1120
DSM,LAX,1447
LAS,PHF,2155
MCI,SJC,1499
BUR,RNO,415
NYC,SEA,2448
RSW,JFK,1120
ORD,BWI,621
DET,STL,462
LGB,PDX,859
HSV,BWI,640
OAK,SEA,697
CMH,LGB,1995
LGA,SAN,2481
ONT,MSP,1536
LGB,SEA,978
SWF,SFO,2619
MIA,DCA,946
LGB,ISP,2510
MSY,HPN,1218
EFD,LGA,1465
ORD,IAD,622
ROC,IAD,296
IND,SNA,1814
BTV,EWR,267
DAB,LGA,935
AUS,OAK,1504
FLL,RDU,700
DAB,HPN,935
MDW,SWF,773
DAL,JAX,919
SJC,IAD,2457
MHT,OMA,1282
IAH,SFO,1649
ORF,SJC,2519
HPN,DCA,265
HOU,RDU,1050
CHS,LGA,678
MDW,PHL,678
ABQ,MDW,1121
BNA,DCA,587
CHS,EWR,678
PVD,MEM,1139
AUS,DCA,1342
CLT,LAX,2125
CAK,MIA,1080
FLL,MKE,1259
CVG,ONT,1900
EFD,BWI,1246
ROC,BWI,296
LGB,EWR,2510
LAS,SFO,414
SJC,SBA,263
BLI,PHX,1208
CLT,EWR,575
JAC,LGA,1894
BUF,SWF,326
IND,JFK,700
MDW,SDF,286
ORD,CMH,296
CAK,BWI,314
JAX,LAX,2153
FLL,AZA,1972
BNA,IAD,588
MDW,CAK,344
LAS,IAD,2106
LGB,MSY,1670
MDW,MEM,491
ATL,MIA,595
SLC,SFO,599
DAB,SWF,935
LIT,SFO,1690
SJC,STL,1736
MCI,IAD,966
SRQ,IAD,880
DAL,ONT,1246
SNA,MFR,659
DEN,SEA,1024
RSW,EWR,1120
ONT,PHX,370
DAY,ONT,1925
CVG,HOU,886
MDW,TUS,1440
MIA,LGA,1139
MSY,LGA,1218
MEM,SJC,1807
MHT,FLL,1284
CHS,HPN,678
MDW,DFW,802
BOS,CMH,640
CHS,IAH,928
HOU,TPA,787
DTW,ONT,1979
DFW,HOU,252
ORD,IAH,945
DAL,MSP,853
HOU,JFK,1465
SNA,JFK,2510
ATL,ORF,516
LAX,EWR,2510
DFW,SJC,1476
SJC,TUL,1465
DTW,PBI,1087
DAY,FLL,998
GRR,HPN,657
ONT,MSP,1536
DFW,LIT,304
ATL,LAX,1946
PVD,ORF,487
JFK,OMA,1188
EFD,BNA,670
SNA,PBI,2330
BOS,SAV,917
DFW,MCO,985
BOS,CAK,563
CAK,DEN,1224
BDL,SFO,2625
CAK,MSY,917
ONT,OAK,372
DSM,LGB,1447
JFK,RDU,463
ORD,SNA,1750
OAK,STL,1736
IND,EWR,700
MKE,TPA,1075
MCO,PHX,1849
BNA,HPN,803
IAH,JFK,1465
JFK,PBI,1077
BOS,PDX,2537
ELP,BUR,714
OKC,SJC,1384
LGB,GEG,962
DFW,PDX,1626
BOS,LGB,2611
ABQ,IAH,767
MDW,SAN,1728
ORD,MBS,222
IND,ONT,1814
PVD,BUR,2611
EUG,OAK,471
SNA,PHF,2371
LGB,LGA,2510
BLI,LAX,1071
FAR,MSP,223
LGB,SDF,1842
BOS,PBI,1222
DSM,SWF,1071
CVG,IAH,886
AUS,DFW,183
BOS,MSY,1371
BDL,TPA,1111
ORD,JAN,677
BOS,MKE,860
PVD,SAV,917
COS,SNA,833
IAH,TPA,787
HOU,FLL,965
LAS,SWF,2283
LAS,BUR,236
PVD,EWR,209
PHF,SEA,2437
LGA,PHX,2189
MDW,STL,258
PIT,DCA,210
CMH,MIA,990
CLT,LGA,575
DEN,MIA,1709
BUF,ONT,2217
EFD,SAN,1320
IAH,MIA,965
MDW,DTW,235
SNA,DCA,2329
DEN,OAK,967
LIT,DCA,912
SFO,SYR,2440
HOU,JAX,817
CLE,FLL,1080
LAS,MIA,2175
SNA,SAT,1211
SNA,SMF,404
LGB,BNA,1797
CMH,IAD,336
HOU,MSY,305
CLT,LGB,2125
BUF,DTW,240
BOS,FLL,1284
DEN,IAD,1491
CAE,HPN,648
